Comment ID,Message,Updated At,Nickname,Platform,Stock Name
105018700,"솔까 무섭긴함
오를수도있고 바닥에 바닥 칠수도있음
오르던 내리던 탄핵 까지 버티면 그만이라 걍 냅둠",2025-04-02T15:47:55+09:00,응니말맞아,toss,samsung
105018578,리스크가 너무 많다,2025-04-02T15:46:41+09:00,세균맨임,toss,samsung
105018430,"내일이 지옥일지 천국일지..
럼프형 살려주세요 ㅠㅠ",2025-04-02T15:44:37+09:00,적정선,toss,samsung
105018356,6시까지 거래 가능아닌가여,2025-04-02T15:43:32+09:00,불꽃이슬,toss,samsung
105018282,까만불이나  파란불로마감하기만해바라,2025-04-02T15:42:33+09:00,네이놈돌쇠야,toss,samsung
105017838,오늘도 삼전은 휴장임,2025-04-02T15:37:08+09:00,Kcgkcc,toss,samsung
105017780,지사주로만 버틴건가,2025-04-02T15:36:17+09:00,잔고계엄령,toss,samsung
105017720,내일 오르면 추격 매수 해야징ㅋ 오늘은 타점이 도저히 안나옴,2025-04-02T15:35:36+09:00,푸딩냥콩돌이몽실토끼뽀짝냥냥펀,toss,samsung
105017380,본전만하고.다시는삼성쳐다보지안는다,2025-04-02T15:31:33+09:00,은돌짱,toss,samsung
105017274,삼성힘들다. 가망없음,2025-04-02T15:30:31+09:00,은돌짱,toss,samsung
105017224,1년후.70.000전자,2025-04-02T15:30:01+09:00,은돌짱,toss,samsung
105017116,정승제 사생팬 돌아옴 ㄷㄷ,2025-04-02T15:28:36+09:00,인생잔망,toss,samsung
105017104,30.000전자가자,2025-04-02T15:28:28+09:00,은돌짱,toss,samsung
105017052,40.000전자가자,2025-04-02T15:28:03+09:00,은돌짱,toss,samsung
105016264,올라라 넘 힘들다 62층,2025-04-02T15:20:54+09:00,힘빼라고라,toss,samsung
105015886,4일 만 바라보는건가? 엄청 떨어질 확율높은데,2025-04-02T15:17:51+09:00,추드루,toss,samsung
105015804,"63000~4000원에 팔지 왜그러냐 
조금 손해보더라도 팔고  재진입해서 이익 보는 사람도 있던데  원금 찾으려다 더 싼가격에 팔게 되는분도 꽤 계시던데 ? 삼전 평균은 4~5만이고  21~23년도에 만  외국이랑 합병 합작 애기 나와 외인이 많이 샀는데  더오르줄알고 떨어질때 쯤 모르고 산사람 만은듯  상장이후 10만 간적이 없다",2025-04-02T15:17:19+09:00,고령34,toss,samsung
105015482,바느질쳐하고있네,2025-04-02T15:14:51+09:00,호오고우,toss,samsung
105015316,혹시 토스에 이원금은 제가 투자한 금액 원금 고정이 아닌가요?수익 보면 추가되고 그런건가요?ㅠㅠ,2025-04-02T15:13:43+09:00,므느기,toss,samsung
105015138,"그냥 마이너스 나도 585000에 또 매수 걸어 놓음  
망하기야 하겠음 ㅠㅠ
그래도 기관은 꾸준히 사는것 같은데 뭔가 이유가 있지 않을까요?",2025-04-02T15:12:28+09:00,막장이네,toss,samsung
105014518,대단하다,2025-04-02T15:07:52+09:00,잔고계엄령,toss,samsung
105014492,"어째보면 6개월간 개꿀 횡보구간이었는데..
미련하게 본전생각하다가 다 놓친느낌.",2025-04-02T15:07:44+09:00,PEEDA,toss,samsung
105014170,죽쓰는군,2025-04-02T15:05:24+09:00,코코에미,toss,samsung
105013534,"에이 개잡주에서 잡주만들려고 얼마를 더 쏟아부어야되냐규 재용이형??
이러다 내가 개가 되겟엉ㅠㅠ",2025-04-02T15:01:33+09:00,마곡동꾀꼬리,toss,samsung
105011986,그냥 한번 다 덜어내고 새롭게 접근해야겠다..,2025-04-02T14:52:30+09:00,PEEDA,toss,samsung
105011584,오늘6만까지만가쟈~~!,2025-04-02T14:49:41+09:00,라벤더2,toss,samsung
105011164,"관세때문에개박살날거같으면
벌써났겠죠?
이정도잔잔한파도에휘둘리지마세요",2025-04-02T14:46:35+09:00,발흥민,toss,samsung
105010838,100만원에 사세요ㅋㅋ,2025-04-02T14:43:31+09:00,양자숏만들어줘,toss,samsung
105010410,"오늘 좀 지루하네 눌림도 없고 
상승도 없고..",2025-04-02T14:39:14+09:00,YoshikuniMisak,toss,samsung
105009962,아 재미없네.. +3%긴 한데,2025-04-02T14:35:39+09:00,봤냐맨이야,toss,samsung
105009856,"어느천년에  제자리로 돌아갈련지  깜깜하네
대기에 주식이  어이가 없다",2025-04-02T14:34:43+09:00,인내가힘들어,toss,samsung
105009596,6만전자 언제감,2025-04-02T14:32:49+09:00,불타는남자97,toss,samsung
105009344,팔렸네요,2025-04-02T14:30:13+09:00,심슨11,toss,samsung
105009328,"1. 퀀텀 컴퓨팅(QUBT), 계약 체결 소식 및 일년 중 가장 큰 광자 행사인 OFC 50 전시회 참가, 미국 빅테크 (엔비디아, 구글, MS, 메타, 오라클 등)와 중국 빅테크(화웨이,알리바바 등), 세계 유명 연구소 및 대학기관 참여.
최근 회사는 인수 & 합병 전문 임원을 영입.

2. 라인, 기술 및 인력 모두 일본에게 넘어가

3. 이재명 테마주, 오늘도 상. 흥미진진.

- 폭탄 돌리기의 결말은?

4. LG전자, 인도 IPO 임박, 4월 말 예정.

- 너네 완전 문어발이라며?

5. K조선, LNG 운반선 점유율 52% 압도적


- 크으, 주모~여기 국뽕 막걸리 한사발 더.

6. 양자 컴퓨팅 혁명의 시작? 반 얼음, 반 불의 신물질 상태 발견.

- 양자 기사 끊임없이 나오는 걸로 봐서 분명 세력이 롱 작업 칠 거 같단 말이지...🤔🤔",2025-04-02T14:30:07+09:00,목포낭만검객부캐,toss,samsung
105009032,고민중,2025-04-02T14:27:45+09:00,두근두근행,toss,samsung
105008646,지금 삼전 상황,2025-04-02T14:24:45+09:00,장삼봉,toss,samsung
105008642,잘 버티네.,2025-04-02T14:24:44+09:00,두근두근행,toss,samsung
105008340,삼전은 모든것을 내려 놓으면 오히려 편합니다,2025-04-02T14:22:19+09:00,장삼봉,toss,samsung
105007388,그럼 덜아픕니다.,2025-04-02T14:15:34+09:00,호슈려,toss,samsung
105006968,5.95만원-6사이에서 끝날거같은데,2025-04-02T14:12:40+09:00,03년생양띠,toss,samsung
105006942,K-엔비디아 만들겠다고 이재명이 말했습니다.. 삼성을 키워서 엔비디아급으로 만들겠다는것 아니겠숩니까?? 재용제명 let’s go~~~~~,2025-04-02T14:12:28+09:00,선형대수권위자,toss,samsung
105006480,이놈에 국장은 여전히 테마주만 개같이 오르네,2025-04-02T14:08:39+09:00,해외주식용,toss,samsung
105006112,별 그지 같은 잡주들만 오르고 삼성은 개누르네,2025-04-02T14:05:36+09:00,스티브폭스,toss,samsung
105006026,누가 자꾸 사서 올리는걸까요? 이상하내 떨어질만 하면 다시오름,2025-04-02T14:04:59+09:00,푸딩냥콩돌이몽실토끼뽀짝냥냥펀,toss,samsung
105005870,이재명 믿고샀는데 에휴 ㅡㅡ,2025-04-02T14:03:41+09:00,선형대수권위자,toss,samsung
105005820,악제로보겠네..,2025-04-02T14:03:20+09:00,더더블,toss,samsung
105005788,난 들어간다!,2025-04-02T14:03:00+09:00,난반대로만해,toss,samsung
105005544,내일 트럼프 발표나면 떨어지겠죠?,2025-04-02T14:01:08+09:00,엠디주,toss,samsung
105005512,5.7에 들어가서 6.13에 떤지고 다시 재입사 ㅎㅎ,2025-04-02T14:00:51+09:00,익산킹,toss,samsung
105004690,"진짜 몇주째 바느질, 가지가지 한다..",2025-04-02T13:55:08+09:00,주린0116,toss,samsung
105004402,이복현 금감원장 사의 (상법 개정안 찬성 및 주주가치 보호를 최우선하는 법안을 거부권 행사 한 것에 반대 입장) 는,2025-04-02T13:52:37+09:00,Keinemusik,toss,samsung
105004180,살짝 발만 담가봄,2025-04-02T13:50:55+09:00,03년생양띠,toss,samsung
105003984,"와...59200사서
59300팔려고했다가
개같이 물렷네",2025-04-02T13:49:40+09:00,세금1000,toss,samsung
105003840,자!!,2025-04-02T13:48:35+09:00,신상사람,toss,samsung
105003824,삼성전자는 이재명 라인을 탔다는 일부 주장에,2025-04-02T13:48:26+09:00,Keinemusik,toss,samsung
105003132,윤석열 12.3 사태,2025-04-02T13:42:23+09:00,주식은주식이,toss,samsung
105002932,"54이라 계속 관망입니다
55  온다면 추매예정",2025-04-02T13:40:40+09:00,YoshikuniMisak,toss,samsung
105002812,요즘 공매때문에 오르락 내리락이 심해진건가 단타는 좋겠지만,2025-04-02T13:39:39+09:00,먹어보자투자맨,toss,samsung
105002624,"작년 8월에 무슨 이유가 있어서 폭락하고 사이드카 발동했나? 내일 관세가 있어서 떨어질 거라느니 선반영 되었다라느니의 의견은 주식시장에서 의미없는 정보일 뿐이다. 12월 폭락때는 대통령이 계엄 때릴지 알고 있는 사람이 있었나?
관세가 어떤 영향을 미칠지 아는 사람은 내일 트럼프가 어떻게 발표할지 아는 사람 밖에 없을텐데 여기다 백날 물어봐야 아무 소용없다.
자신없으면 차익실현 후 현금보유하고 있는게 베스트고, 배팅하고 싶으면 본인의 심장이 이끄는 방향으로 하면 된다.",2025-04-02T13:37:55+09:00,아픽스,toss,samsung
105002582,"삼전은 와리가리 잡주인건 맞는데
솔직히 5만에 드간 사람이면 당장 내일 떡락해도 물타서 좋은거고 오르면 오른데로 좋기만 한상태라 딱히 감흥이 없긴함.
말그대로 수익이 늦흘뿐 손해는 다른 주식보다 덜봄..",2025-04-02T13:37:31+09:00,응니말맞아,toss,samsung
105002004,"조만간 어떤 변수가 있을 것이며
어떤 영향이 있을지 아무것도 모름

그래서 매수하면서 목표가 정하고,
그거 오기 전까지는 추가로 사지도 팔지도 않음

고수들에 비해 수익내는 시간이 오래걸리지만,
잡주만 피하면 실패한 적 없음

내 삼전 목표가는 7만임",2025-04-02T13:31:48+09:00,HOLDMASTER,toss,samsung
105001682,트럼프야 내일 어떻게 할건지 귓말좀 줘,2025-04-02T13:28:32+09:00,전미도,toss,samsung
105001372,"얼마나 한심한지 . . 넣자마자 100원 떨어졌다고 징징대는 애들은 제발 주식, 코인 이런거 손대지 말고 적금들어라 . .

너네는 기업가치에 투자한게 아니라 도박중인거야;;",2025-04-02T13:25:13+09:00,개굴개굴개구링,toss,samsung
105001206,어질어질 하네,2025-04-02T13:23:14+09:00,삥땅치고배째라,toss,samsung
105001026,여기가 거긴가요? 삼성 적금??,2025-04-02T13:20:55+09:00,낙or락,toss,samsung
105000836,"내일 내리면 “ 관세악재 팔라고 했제 ”
내일 오르면 “ 국장은 선반영이라 했제 ”
그냥 둘 다 몽둥이 찜질 마려우면 개추",2025-04-02T13:18:49+09:00,그럴리가없다,toss,samsung
105000026,"익절구간인 분들은 비중조절 추천드립니다
아무리 알려진 악재여도 국장은 내릴 이유 있으면 내리고 가요",2025-04-02T13:10:57+09:00,급등주설거지1타강사,toss,samsung
104999376,"수량이 많은 것은 아니지만, 내일 상호관세 발표가 긍정적일 것 같지는 않아 절반정도 매도했습니다. 나머지도 매도하고 내일 들어가는게 좋을지, 절반 정도는 그냥 들고 있을지 조언 구하고 싶습니다. 처음 들어간 시점은 54700 입니다",2025-04-02T13:04:33+09:00,굳어버린떡,toss,samsung
104999040,"낼 토람프가관세폭탄때리는데 낼 개박살나긋는데...
8282팔고 대피해야하나??",2025-04-02T13:01:39+09:00,싸가지33,toss,samsung
104998972,투자자 동향 외국인 -124 맞는 수치인가?,2025-04-02T13:01:03+09:00,Kibg,toss,samsung
104998962,때힝,2025-04-02T13:00:58+09:00,응니말맞아,toss,samsung
104998746,@[파수](A150900),2025-04-02T12:58:46+09:00,힘빼면성공,toss,samsung
104998564,"회사의 가치를 보고 들어왔으면
가만히 보고만 있는게 돈버는겁니다.
수수료도 아끼고",2025-04-02T12:56:38+09:00,문브로,toss,samsung
104997480,"인내심없고 커뮤에서 징징거리시는분들 막 돈을 많이벌고 싶으신분들은 
그냥 노름을 하러가세요
제발쫌!!",2025-04-02T12:46:35+09:00,왜그러냐,toss,samsung
104997436,59500  58500 57500 56500 단위  중심으로 움직임,2025-04-02T12:46:10+09:00,투자대회참가자56469,toss,samsung
104997306,7만 가즈아…!!!,2025-04-02T12:45:01+09:00,도도한여우,toss,samsung
104996800,종가 보합갈것같으면 개추,2025-04-02T12:39:45+09:00,동탄맘카페,toss,samsung
104996790,"3퍼 손해보고  손절
오늘밤 지켜보기로",2025-04-02T12:39:36+09:00,올랐다올랐다,toss,samsung
104996728,65000,2025-04-02T12:39:10+09:00,진도주니,toss,samsung
104996680,아400원지루해,2025-04-02T12:38:30+09:00,네이놈돌쇠야,toss,samsung
104995988,더 더 말아올려라,2025-04-02T12:30:49+09:00,뚝심이다,toss,samsung
104995870,왜 이러나 안탔는데,2025-04-02T12:29:17+09:00,먹어보자투자맨,toss,samsung
104995732,주주분들 지금이라도 매도 해야하나여..? ㅜㅜ,2025-04-02T12:27:19+09:00,대노이,toss,samsung
104995528,제가 팔았습니다 오를겁니다,2025-04-02T12:25:08+09:00,도박중독자민재,toss,samsung
104995516,공매도...,2025-04-02T12:25:03+09:00,ET몽,toss,samsung
104995508,상한가 상한가 꿈에ᆢ,2025-04-02T12:25:01+09:00,유정향,toss,samsung
104995452,"배당금은 얼마나 
묶은지김치찌개가 되야주나요?",2025-04-02T12:24:24+09:00,엄마쟤뭐먹어,toss,samsung
104994816,오늘6만원간다는대맞나요?,2025-04-02T12:16:56+09:00,네이놈돌쇠야,toss,samsung
104994786,어제만큼이라도 올라라,2025-04-02T12:16:37+09:00,LeeEunWha,toss,samsung
104994668,오른게 아깝지만 매도 좀 하고 오겠습니다 ㅎ,2025-04-02T12:15:20+09:00,Mathias,toss,samsung
104994242,10만간다,2025-04-02T12:10:23+09:00,꽁꽁얼어붙은한강위로이재용걸어,toss,samsung
104994072,배당락전일에  안파신분 쓰라리는 고통이 있겠지만  8만원 4번이나 온 삼성전자를 버리시진 않겠지요.,2025-04-02T12:08:14+09:00,인재문,toss,samsung
104993362,"지금 현금 보유하고 있다가 새벽에 관세 충격으로 급락할때 미국 중앙은행이 금리인하 결정을 해야 그때 v자 반등나오는 그림으로 가야되는데 
왠지 모르게 안팔고 기다려 보고싶다 ...",2025-04-02T12:00:33+09:00,코알라를프로필로쓴다고,toss,samsung
104993028,ㅋㅋㅋㅋ 안올라요 ~,2025-04-02T11:56:49+09:00,천말이,toss,samsung
104992872,"혹시 떨어질 경우를 대비해 비중 더 줄임.

떨어지기만해봐라.",2025-04-02T11:54:42+09:00,PEEDA,toss,samsung
104992856,설마6만원 돌파?,2025-04-02T11:54:36+09:00,카카우리,toss,samsung
104992138,낼 관세 발표하는데 희안하네 도람뿌를 믿는건가,2025-04-02T11:47:14+09:00,난다박다난,toss,samsung
104991980,느낌적인느낌,2025-04-02T11:45:45+09:00,더더블,toss,samsung
104991808,또또 개미만 산다....,2025-04-02T11:43:48+09:00,페트리아크,toss,samsung
104991418,언제쯤 웃을수 있을지,2025-04-02T11:39:57+09:00,여유있게푸우,toss,samsung
104990498,왜 안도ㅑ냐구,2025-04-02T11:31:10+09:00,해골리야,toss,samsung
104989932,오르면올랐다하고  단타로^^,2025-04-02T11:25:41+09:00,드나세라마지나타,toss,samsung
104989338,딱 올려놨네 있다 6.1까지 올려놔라,2025-04-02T11:20:38+09:00,응니말맞아,toss,samsung
104989312,하이닉스 흐르는중,2025-04-02T11:20:23+09:00,곰돌이우,toss,samsung
104989170,100원오르면 파는건대,2025-04-02T11:19:04+09:00,해골리야,toss,samsung
104988266,어제랑 비슷한 상황,2025-04-02T11:11:01+09:00,YoshikuniMisak,toss,samsung
104988132,와...진짜 6만 드럽게 뚫기 어렵네...,2025-04-02T11:09:47+09:00,가자가즈아아,toss,samsung
104988110,ㅎ,2025-04-02T11:09:38+09:00,sienic,toss,samsung
104987862,아따 꼴짭스럽게 올라가네,2025-04-02T11:07:16+09:00,대물추적자,toss,samsung
104987740,"제발 조금이라도 올라있어라..
재판결과 나오면 기각이든 탄핵이든
겁나 추락할 것 같은디..
좀 올라있어라..",2025-04-02T11:06:12+09:00,NTNTN,toss,samsung
104987320,ㅡ,2025-04-02T11:01:36+09:00,대치동푼돈벌이,toss,samsung
104987250,다시 6만 가는길 험난하다 험난해,2025-04-02T11:01:07+09:00,스티브폭스,toss,samsung
104987216,56600에 샀는데 구매대기 개심하네;,2025-04-02T11:00:54+09:00,강윤수기,toss,samsung
104987128,그래가는거야,2025-04-02T11:00:00+09:00,가자한수야,toss,samsung
104986438,"삼전에서 꼴아박고
닉스에서 올라타네",2025-04-02T10:54:10+09:00,삥땅치고배째라,toss,samsung
104986094,추매 타이밍 언제일까요,2025-04-02T10:51:06+09:00,김치전감자전삼전,toss,samsung
104985172,민주당에서 국회 회의 방해 금지죄를 의정활동 방해 금지죄 확대 법안 만드는거 어떻게 생각하세요 ? 국민들이 국회의원한테 쓴소리 하거나 피켓 시위하거나 하면 바로 잡혀들어갈 수 있는 법안 인데요 말 한마디로 국회의원이 국민 위에 왕이 되겠다는 법을 만들겠다는데  좌파 분들 어떻게 생각 하나 정말 궁금합니다 의견 부탁드려요,2025-04-02T10:43:27+09:00,짹찌기,toss,samsung
104985116,공매도 미쳤구먼 왜 이리눌러,2025-04-02T10:42:47+09:00,오롤롤,toss,samsung
104984692,어어 올라가면 계산미스인데,2025-04-02T10:39:00+09:00,아픽스,toss,samsung
104984590,"평단 67층, 61700원에 손절 100주
평단 58층으로 만들어서 재진입 100주
빨간맛좀 보고싶어서요~밑으로 열린거는 뭐 그러려니 하고요 ㅋ",2025-04-02T10:37:56+09:00,태양7,toss,samsung
104984256,"하긴 오늘 장이 활발한게 이상한거지 
당장에 오늘 밤에 관세 어떻게 할건지 럼프형이 입 놀릴건데 
오늘은 쉬어가고
내일부터 바빠지겟구만
내일 : 관세정책 확정
모레 : 정치상황 불확실 해소",2025-04-02T10:34:48+09:00,쿨하게갑시다,toss,samsung
104983070,들어왔읍니다,2025-04-02T10:24:09+09:00,세균맨임,toss,samsung
104982894,"정부와 4대그룹 경제TF 출범 미국 상호관세 부과 대응 소식
https://zrr.kr/NJOrnj",2025-04-02T10:22:35+09:00,미개투전,toss,samsung
104982698,딱 보니 계단식 상승??,2025-04-02T10:21:08+09:00,으음음음음,toss,samsung
104982394,4.9 다시 가겠네,2025-04-02T10:18:26+09:00,상한가는가는거야,toss,samsung
104982188,서초딩이 더 컸네 그저 빛태문,2025-04-02T10:17:04+09:00,으악새12,toss,samsung
104982062,똥싸고올라니까 5.95까지 올려놔라,2025-04-02T10:16:08+09:00,응니말맞아,toss,samsung
104981854,"기사ㅡ퍼옴
https://n.news.naver.com/mnews/article/648/0000034945",2025-04-02T10:14:28+09:00,닭트넘,toss,samsung
104980938,"삼성 스마트폰 TV 가전 총괄 노태문 MX사업부장 임명 소식과 주요 인사 
https://zrr.kr/meTUgG",2025-04-02T10:07:22+09:00,미개투전,toss,samsung
104980080,"#셀트리온 #KODEX_200 #KODEX_코스닥150 

오전시황입니다.

전일 탄핵선고일 지정 이후 불확실성 감소로 안도했던 시장은 미국 관세발표 디데이 전야에 전반적인 관망세를 보이고 있습니다.

헬스케어 관련해서는 미국 여파인지 조정 폭이 좀 깊은 편이네요.

1. 코스피, 코스닥

현물, 비차익 위주로 매도세가 우세하고 매도 규모도 시간이 지나면서 줄지 않고 늘고 있습니다.

마감까지 봐야겠으나, 파생쪽 흐름도 전반적으로 엇갈린 시그널 없이 원사이드 하방베팅이 더 우세합니다. 

2. 관세관련 의견

미국 관세 아웃라인에 대하여 여러 경로로 인해  정보가 나오고 있으나 과연 트럼프 입장에서 소프트한 제스쳐를 먼저 취하고 추가 협박을 할지, 처음부터 강한 제스쳐를 취하고 추가 협상을 해서 완화할지 고민이 됩니다. 
개인적으로는 트럼프가 시장예상보다 강하게 나가는 편이 정치역학이나 외교적으로 미국 측에 더 유리하다고 봅니다만, 유가가 구조적으로 잡히기 어려운 상황으로 흐르고 있어 더 강한 관세 부과에 부담이 되지 싶기도 합니다.

3. 포지션 관련

이번주 중엔 파생이 가능하신 분들은 옵션 양매수도 고려해 볼만한 상황입니다 (많진 않으시겠죠)

주식현물이나 etf 투자하시는 분들께는 추가 포지션 진입을 권하기엔 애매하네요. 위인지 아래인지 모두가 혼란할 때 내리는 결정은 거의 도박성인 경우가 많고, 이런 의사결정의 빈도가 증가하면 결국 긴 시계열의 투자 성과에는 부정적이라고 생각합니다. 쉬는 것도 투자고 현금도 자산입니다.

모두 안전한 투자 되세요!",2025-04-02T10:01:16+09:00,코뿔소는소일까,toss,samsung
104979804,언제 쯤 6만 예상하시나요 .. ? 💭,2025-04-02T09:58:56+09:00,단지천사,toss,samsung
104979654,삼전아 함내,2025-04-02T09:57:44+09:00,재미로하는주웅,toss,samsung
104979586,살짝 얼어붙은 한강 위로 주주들이 들어갑니다,2025-04-02T09:57:11+09:00,3끼도노,toss,samsung
104979492,오늘 삼전은 별볼일 없구만,2025-04-02T09:56:18+09:00,쿨하게갑시다,toss,samsung
104979306,상승기운있다,2025-04-02T09:54:39+09:00,발흥민,toss,samsung
104978882,떳다 ✈️  날아라 하늘높이,2025-04-02T09:51:54+09:00,호구로,toss,samsung
104978380,근데 그래프 너무 역겨워요,2025-04-02T09:48:22+09:00,퓅덜이,toss,samsung
104977842,기업이  살려면  국가를  배신해야한다  어차피  힘없는  국가  버려도  된다  국 가가  이  모양 이니 기업도  이제  힘센  국 가로  갈수밖에,2025-04-02T09:44:21+09:00,작전주탐지자,toss,samsung
104977770,"이재명되면 7만전자 가는거 기본이니

 숨참고 기다린다",2025-04-02T09:43:49+09:00,강북의별,toss,samsung
104977506,떨어질꺼 같아서 샀단말야ㅋㅋㅋㅋ,2025-04-02T09:41:54+09:00,난반대로만해,toss,samsung
104977486,언제까지ㅂ?ㅅ소리들을래?,2025-04-02T09:41:46+09:00,네이놈돌쇠야,toss,samsung
104976438,이재명되면 평균이 7만원이지만 손절함,2025-04-02T09:33:50+09:00,건뭐야,toss,samsung
104976096,다시 오르는데 공매상환일 인것같은데 매입하나,2025-04-02T09:31:15+09:00,먹어보자투자맨,toss,samsung
104975536,4자 보일때 까지.무관심.쳐다 보지 말아야지,2025-04-02T09:27:14+09:00,즐거운마음,toss,samsung
104975532,독립운동가의 환생 이재명 대통령님 응원합니다.,2025-04-02T09:27:13+09:00,S2젠슨황LOVE,toss,samsung
104974582,좋다 ~~,2025-04-02T09:21:40+09:00,모기야아,toss,samsung
104974492,"가전은 LG 
폰은 애플
D램은 마이크론 중궈
시스템반도체는 tsmc
HBM &낸드 는 Sk 중궈",2025-04-02T09:21:11+09:00,추팝츄스,toss,samsung
104974244,4가 맞음,2025-04-02T09:20:08+09:00,예금보다더벌자,toss,samsung
104973232,떨어지니 그들이 조용하고 좋네 이러면 안되는디 ㅋㅋㅋㅋㅋㅋ.....,2025-04-02T09:14:10+09:00,곰돌이우,toss,samsung
104973004,외인넘들 엄청 파는구먼,2025-04-02T09:12:56+09:00,무수단,toss,samsung
104972960,군대전역하면얼마이려나,2025-04-02T09:12:42+09:00,나만꼴꼴,toss,samsung
104972734,매수벽이 많고 매도벽이 없는건 던질꺼라는거죠..,2025-04-02T09:11:42+09:00,곰돌이우,toss,samsung
104972522,"야 요만큼 내려도 나락간다는 애들은 뭐냐? ㅋㅋ

아니 진심으로 자신이 볼 때 미래가치가 있는 기업에다가 투자하면서 당연히 업앤다운이 있지 무슨 주식은 항상 오르기만 하냐??

일희일비 하는 애들은 그냥 주식하면 안될 애들인데... 걍 도박으로 주식하는거잖아?

그런 성격으로는 진심으로 부자 절대 못돼... 인내하는 법도 배워라",2025-04-02T09:10:49+09:00,개굴개굴개구링,toss,samsung
104972144,하이닉스는 오르는데 ㅜㅜ,2025-04-02T09:09:04+09:00,흰둥이집,toss,samsung
104972138,"삼성은 배당 딱 세배만 올려주면 좋겠다.
냉,온탕 왔다갔다해도 그럭저력 적금이니 하게. ㅎ",2025-04-02T09:09:01+09:00,엄마랑언니랑,toss,samsung
104971602,"내일 새벽 5시 미국 관세 발표야
내일 진입할지 상황바",2025-04-02T09:06:21+09:00,닠밐랔,toss,samsung
104971574,오늘은 호수려님 안오시나 찐팬인대 말귀엽게 하는분,2025-04-02T09:06:08+09:00,푸딩냥콩돌이몽실토끼뽀짝냥냥펀,toss,samsung
104971538,장 시작하고 살걸 그랬다. ㅋㅋㅋ,2025-04-02T09:05:59+09:00,l하늘토끼l,toss,samsung
104971466,오늘도 서서히 올라가보자구,2025-04-02T09:05:37+09:00,LeeEunWha,toss,samsung
104971434,4만원대에도 안사던 삼전을 6만원대에 산 놈은 진짜 흑우노,2025-04-02T09:05:23+09:00,johnrogan,toss,samsung
104971414,기각이나 각하면 불안요소 해제 이고 인용이면 대선해야하고 나랏돈이 또 들어가고 골치가 아프겠군,2025-04-02T09:05:12+09:00,문제가문제야,toss,samsung
104971218,1%오르다 왜이래?,2025-04-02T09:04:02+09:00,흰둥이집,toss,samsung
104971026,어휴 또 나락가고있네 ㅡㅡ,2025-04-02T09:02:50+09:00,호두과좌,toss,samsung
104970678,단타익절,2025-04-02T09:00:27+09:00,드나세라마지나타,toss,samsung
104970634,시초가 단타,2025-04-02T08:59:57+09:00,드나세라마지나타,toss,samsung
104970382,4일날 5% 상승 바라보면서 입성함,2025-04-02T08:57:12+09:00,전미도,toss,samsung
104970354,지난주가 좋았는데 ...,2025-04-02T08:56:42+09:00,삼전65층2억,toss,samsung
104970324,왜 물리고 난리를 치는건가요,2025-04-02T08:56:17+09:00,l파즈l,toss,samsung
104970278,"모두 울고 불고 해야 오릅니다~~~
지 이제 우세요",2025-04-02T08:55:32+09:00,개잡주는사형,toss,samsung
104970122,재명이든 재용이든 내 돈 돌리도~ ㅜㅜ,2025-04-02T08:52:45+09:00,호두과좌,toss,samsung
104969998,나락전자 각인데,2025-04-02T08:51:18+09:00,천말이,toss,samsung
104969858,K반도체가 뭔지 보여주자!!,2025-04-02T08:49:18+09:00,qwea81,toss,samsung
104969698,떨어지는데... 떨어지려나 봉가?,2025-04-02T08:46:06+09:00,개잡주는사형,toss,samsung
104969612,올라간다잇~,2025-04-02T08:44:48+09:00,와사바리용,toss,samsung
104969580,^^,2025-04-02T08:44:16+09:00,발흥민,toss,samsung
104969522,역시 개미들 불나방 매수법,2025-04-02T08:43:10+09:00,인텔발시,toss,samsung
104969182,어제 외인 매도중인대 너무 많이 사시는거 아녀요? 전 어제 약간 단타만 치고 현금 확보한 상태 입니다 항상 수급을 확인 하고 대응 하셔야 됍니다,2025-04-02T08:37:35+09:00,푸딩냥콩돌이몽실토끼뽀짝냥냥펀,toss,samsung
104967980,"1. 상호 관세 발표 하루 앞두고 나스닥 반등

- 알고 있었음, 근데 내 주력 종목은 안오름. 


2. 중국 부동산 침체 심화, 중국 경제 성장의 기둥인 부동산 경기의 회복 없이는 중국 경제의 회복 불가능 언급.

- 이정도로 중국 경제에서 부동산이 차지하는 비율이 상당함.

3. 트럼프 관세 발표, 내일 오전 5시. 상호인지 보편인지 아직도 오리무중.

4. 지브리 효과로 챗 GTP 사용자 역대 수 역대 최다 기록, 생성형 Ai 돌풍 인증.

- 한번도 안써봤는데 정말 좋음? 

5. 블랙록 CEO 래리 핑크, 미국 국가 부채 심각, 비트코인이 달러 대체할수도

- 이름은 핑크인데 손구락은 숏인듯.

6. 미 보건부 대규모 감원, FDA는 쫑났다는 분석도.

- 그럼 제약회사들에게 안 좋은거 아님? 인력 없어서 FDA 승인 기간 늘어날거 같은데???

7. 이재명 테마주, 설마 오늘도 오르나?

- 눈치게임의 결말은?",2025-04-02T08:18:37+09:00,목포낭만검객부캐,toss,samsung
104967926,굿,2025-04-02T08:17:56+09:00,진땡사나이,toss,samsung
104967116,시작이 좋네유~,2025-04-02T08:04:29+09:00,빙구82,toss,samsung
104966548,주가는 결국 자기 가치대로 수렴하게 되어있음,2025-04-02T07:54:04+09:00,꺄옹냥,toss,samsung
104964944,https://thecradle.tistory.com/203,2025-04-02T07:11:33+09:00,hmj98,toss,samsung
